stock,date,time,sentiment,year,month,day,open,high,low,close,adj_close,volume
META,2024-02-01,21:34:00,false,2024,02,01,393.940002,400.500000,393.049988,394.779999,394.361572,29727100
META,2024-02-09,13:25:56,inconclusive,2024,02,09,472.950012,473.589996,467.470001,468.109985,467.613831,18413100
META,2023-06-17,03:49:05,inconclusive,2023,06,17,284.750000,287.850006,280.130005,281.000000,280.702179,43102500
META,2023-04-05,20:32:51,true,2023,04,05,214.149994,215.190002,209.940002,211.479996,211.255844,19396600
META,2024-01-31,01:20:13,inconclusive,2024,01,31,389.000000,398.000000,387.100006,390.140015,389.726501,20180800
META,2023-06-02,09:38:46,inconclusive,2023,06,02,272.660004,275.350006,271.119995,272.609985,272.321045,19405300
META,2024-02-03,07:53:10,true,2024,02,03,459.600006,485.959991,453.010010,474.989990,474.486542,84615500
META,2023-12-06,09:05:15,false,2023,12,06,321.929993,322.250000,317.040009,317.450012,317.113556,11294300
META,2023-04-28,03:49:46,inconclusive,2023,04,28,239.009995,240.429993,235.750000,240.320007,240.065292,39554000
META,2023-03-23,18:55:39,true,2023,03,23,202.839996,207.880005,202.149994,204.279999,204.063492,27389700
META,2024-01-18,18:27:58,inconclusive,2024,01,18,371.489990,376.850006,370.950012,376.130005,375.731354,16354300
META,2024-01-18,00:01:16,inconclusive,2024,01,18,371.489990,376.850006,370.950012,376.130005,375.731354,16354300
META,2023-12-19,02:59:42,inconclusive,2023,12,19,345.579987,353.600006,345.119995,350.359985,349.988647,17729400
META,2024-02-08,19:54:36,false,2024,02,08,468.320007,470.589996,465.029999,470.000000,469.501862,18815100
META,2024-02-13,21:41:30,inconclusive,2024,02,13,456.869995,467.890015,455.089996,460.119995,459.632324,20916600
META,2023-03-21,13:19:32,true,2023,03,21,203.199997,203.550003,197.949997,202.160004,201.945740,31827000
META,2023-03-23,20:51:01,inconclusive,2023,03,23,202.839996,207.880005,202.149994,204.279999,204.063492,27389700
